user_id,timestamp,funnel_stage,lifecycle_segment
USR_1520,2025-02-04 00:00:00,onboarding_start,new
USR_1242,2025-03-22 00:00:00,payment_success,active
USR_1213,2025-03-19 00:00:00,onboarding_complete,new
USR_1236,2025-03-07 00:00:00,onboarding_start,active
USR_1479,2025-01-07 00:00:00,onboarding_start,active
USR_1157,2025-03-22 00:00:00,onboarding_start,active
USR_1343,2025-01-06 00:00:00,onboarding_start,new
USR_1279,2025-02-03 00:00:00,feature_usage,new
USR_1213,2025-01-24 00:00:00,onboarding_start,at-risk
USR_1312,2025-01-28 00:00:00,pricing_view,new
USR_1673,2025-01-11 00:00:00,pricing_view,new
USR_1604,2025-02-11 00:00:00,onboarding_start,active
USR_1465,2025-01-24 00:00:00,pricing_view,at-risk
USR_1308,2025-03-13 00:00:00,onboarding_start,churned
USR_1304,2025-01-30 00:00:00,onboarding_complete,active
USR_1281,2025-02-26 00:00:00,payment_success,active
USR_1091,2025-02-08 00:00:00,onboarding_complete,new
USR_1461,2025-02-22 00:00:00,onboarding_start,churned
USR_1363,2025-01-25 00:00:00,onboarding_complete,churned
USR_1734,2025-01-20 00:00:00,onboarding_start,active
USR_1470,2025-01-07 00:00:00,pricing_view,active
USR_1289,2025-01-19 00:00:00,pricing_view,at-risk
USR_1209,2025-02-10 00:00:00,onboarding_start,at-risk
USR_1589,2025-01-25 00:00:00,onboarding_complete,new
USR_1335,2025-01-27 00:00:00,onboarding_start,active
USR_1146,2025-01-28 00:00:00,pricing_view,at-risk
USR_1751,2025-01-10 00:00:00,onboarding_complete,active
USR_1104,2025-03-23 00:00:00,payment_success,active
USR_1773,2025-02-09 00:00:00,feature_usage,churned
USR_1257,2025-03-14 00:00:00,pricing_view,active
USR_1713,2025-02-24 00:00:00,pricing_view,active
USR_1622,2025-01-06 00:00:00,onboarding_start,at-risk
USR_1479,2025-01-27 00:00:00,onboarding_start,active
USR_1509,2025-02-09 00:00:00,onboarding_start,new
USR_1775,2025-02-26 00:00:00,onboarding_start,active
USR_1086,2025-02-04 00:00:00,feature_usage,at-risk
USR_1309,2025-03-25 00:00:00,pricing_view,active
USR_1701,2025-02-24 00:00:00,pricing_view,active
USR_1277,2025-01-11 00:00:00,pricing_view,new
USR_1674,2025-02-18 00:00:00,onboarding_start,active
USR_1420,2025-02-09 00:00:00,onboarding_complete,active
USR_1272,2025-02-02 00:00:00,onboarding_complete,active
USR_1732,2025-01-09 00:00:00,onboarding_start,new
USR_1204,2025-01-21 00:00:00,onboarding_start,new
USR_1773,2025-01-13 00:00:00,onboarding_complete,active
USR_1301,2025-01-08 00:00:00,onboarding_start,churned
USR_1194,2025-01-11 00:00:00,onboarding_complete,new
USR_1176,2025-03-30 00:00:00,pricing_view,active
USR_1550,2025-02-22 00:00:00,onboarding_start,at-risk
USR_1359,2025-01-01 00:00:00,onboarding_start,active
USR_1797,2025-01-12 00:00:00,onboarding_start,active
USR_1414,2025-03-28 00:00:00,onboarding_complete,new
USR_1021,2025-03-16 00:00:00,pricing_view,active
USR_1191,2025-01-12 00:00:00,onboarding_start,new
USR_1230,2025-03-03 00:00:00,feature_usage,active
USR_1232,2025-03-18 00:00:00,pricing_view,new
USR_1663,2025-02-13 00:00:00,onboarding_start,active
USR_1092,2025-01-28 00:00:00,payment_success,active
USR_1743,2025-03-20 00:00:00,onboarding_start,churned
USR_1356,2025-03-14 00:00:00,onboarding_start,active
USR_1269,2025-01-25 00:00:00,onboarding_start,at-risk
USR_1030,2025-02-23 00:00:00,pricing_view,active
USR_1370,2025-02-16 00:00:00,onboarding_complete,active
USR_1578,2025-03-03 00:00:00,pricing_view,active
USR_1597,2025-01-08 00:00:00,onboarding_complete,at-risk
USR_1336,2025-02-11 00:00:00,onboarding_complete,active
USR_1666,2025-01-08 00:00:00,onboarding_complete,at-risk
USR_1575,2025-01-20 00:00:00,feature_usage,active
USR_1375,2025-01-08 00:00:00,onboarding_start,active
USR_1616,2025-03-31 00:00:00,onboarding_start,active
USR_1502,2025-01-17 00:00:00,onboarding_start,active
USR_1687,2025-01-12 00:00:00,pricing_view,at-risk
USR_1223,2025-01-06 00:00:00,feature_usage,active
USR_1162,2025-02-23 00:00:00,onboarding_start,at-risk
USR_1655,2025-01-08 00:00:00,payment_success,active
USR_1755,2025-03-27 00:00:00,pricing_view,active
USR_1632,2025-03-17 00:00:00,onboarding_start,active
USR_1132,2025-01-23 00:00:00,onboarding_start,new
USR_1437,2025-02-15 00:00:00,pricing_view,active
USR_1787,2025-02-20 00:00:00,onboarding_start,new
USR_1161,2025-03-16 00:00:00,pricing_view,active
USR_1634,2025-02-23 00:00:00,pricing_view,new
USR_1112,2025-03-03 00:00:00,onboarding_complete,active
USR_1117,2025-03-30 00:00:00,pricing_view,active
USR_1211,2025-02-03 00:00:00,feature_usage,active
USR_1157,2025-01-17 00:00:00,feature_usage,active
USR_1511,2025-01-18 00:00:00,payment_success,active
USR_1314,2025-02-18 00:00:00,pricing_view,active
USR_1266,2025-03-11 00:00:00,feature_usage,at-risk
USR_1289,2025-01-17 00:00:00,onboarding_start,active
USR_1212,2025-02-09 00:00:00,onboarding_complete,active
USR_1498,2025-03-05 00:00:00,onboarding_start,new
USR_1199,2025-01-18 00:00:00,onboarding_complete,at-risk
USR_1511,2025-02-18 00:00:00,onboarding_start,new
USR_1128,2025-02-18 00:00:00,feature_usage,new
USR_1535,2025-02-24 00:00:00,onboarding_start,active
USR_1208,2025-03-12 00:00:00,onboarding_start,active
USR_1010,2025-03-14 00:00:00,onboarding_start,at-risk
USR_1739,2025-02-26 00:00:00,onboarding_start,active
USR_1228,2025-02-08 00:00:00,onboarding_start,at-risk
USR_1289,2025-03-12 00:00:00,onboarding_start,at-risk
USR_1701,2025-01-13 00:00:00,pricing_view,active
USR_1312,2025-03-16 00:00:00,pricing_view,active
USR_1028,2025-03-07 00:00:00,feature_usage,active
USR_1592,2025-01-21 00:00:00,onboarding_start,at-risk
USR_1613,2025-01-08 00:00:00,payment_success,active
USR_1509,2025-03-16 00:00:00,feature_usage,new
USR_1582,2025-03-24 00:00:00,pricing_view,at-risk
USR_1358,2025-03-07 00:00:00,pricing_view,new
USR_1624,2025-02-26 00:00:00,feature_usage,active
USR_1454,2025-03-14 00:00:00,onboarding_start,active
USR_1626,2025-01-06 00:00:00,onboarding_start,active
USR_1480,2025-03-06 00:00:00,onboarding_complete,active
USR_1051,2025-03-08 00:00:00,pricing_view,at-risk
USR_1474,2025-01-17 00:00:00,onboarding_start,at-risk
USR_1656,2025-03-27 00:00:00,pricing_view,active
USR_1771,2025-02-05 00:00:00,payment_success,new
USR_1117,2025-03-30 00:00:00,pricing_view,active
USR_1160,2025-01-14 00:00:00,onboarding_start,active
USR_1045,2025-01-16 00:00:00,payment_success,new
USR_1412,2025-01-08 00:00:00,onboarding_complete,at-risk
USR_1352,2025-03-07 00:00:00,pricing_view,new
USR_1661,2025-02-15 00:00:00,onboarding_start,at-risk
USR_1729,2025-03-18 00:00:00,payment_success,active
USR_1151,2025-03-08 00:00:00,onboarding_complete,at-risk
USR_1605,2025-02-17 00:00:00,feature_usage,new
USR_1683,2025-02-12 00:00:00,onboarding_complete,active
USR_1056,2025-03-28 00:00:00,onboarding_complete,at-risk
USR_1632,2025-03-15 00:00:00,onboarding_start,at-risk
USR_1355,2025-03-29 00:00:00,payment_success,new
USR_1154,2025-02-27 00:00:00,pricing_view,new
USR_1320,2025-01-06 00:00:00,onboarding_complete,active
USR_1664,2025-03-20 00:00:00,onboarding_complete,at-risk
USR_1175,2025-03-11 00:00:00,onboarding_complete,active
USR_1315,2025-02-15 00:00:00,onboarding_start,at-risk
USR_1778,2025-01-12 00:00:00,onboarding_complete,active
USR_1650,2025-02-05 00:00:00,onboarding_start,active
USR_1145,2025-02-10 00:00:00,pricing_view,active
USR_1127,2025-01-31 00:00:00,onboarding_complete,new
USR_1699,2025-01-02 00:00:00,pricing_view,at-risk
USR_1414,2025-03-11 00:00:00,feature_usage,active
USR_1782,2025-01-10 00:00:00,onboarding_start,at-risk
USR_1070,2025-01-15 00:00:00,payment_success,active
USR_1599,2025-01-02 00:00:00,onboarding_start,active
USR_1665,2025-03-12 00:00:00,onboarding_start,new
USR_1394,2025-03-06 00:00:00,onboarding_complete,active
USR_1212,2025-01-20 00:00:00,payment_success,active
USR_1323,2025-01-12 00:00:00,pricing_view,new
USR_1285,2025-01-24 00:00:00,payment_success,active
USR_1023,2025-03-01 00:00:00,onboarding_start,at-risk
USR_1791,2025-03-18 00:00:00,onboarding_start,active
USR_1335,2025-02-07 00:00:00,pricing_view,active
USR_1162,2025-02-12 00:00:00,onboarding_complete,active
USR_1565,2025-02-08 00:00:00,onboarding_start,active
USR_1386,2025-01-10 00:00:00,payment_success,active
USR_1430,2025-02-11 00:00:00,payment_success,active
USR_1415,2025-01-26 00:00:00,pricing_view,active
USR_1633,2025-01-02 00:00:00,onboarding_start,new
USR_1307,2025-01-09 00:00:00,onboarding_complete,at-risk
USR_1640,2025-03-14 00:00:00,onboarding_start,active
USR_1167,2025-02-14 00:00:00,onboarding_start,active
USR_1149,2025-01-18 00:00:00,payment_success,at-risk
USR_1712,2025-01-06 00:00:00,onboarding_start,active
USR_1006,2025-03-21 00:00:00,onboarding_start,at-risk
USR_1548,2025-03-24 00:00:00,pricing_view,new
USR_1191,2025-03-31 00:00:00,payment_success,new
USR_1380,2025-02-02 00:00:00,payment_success,active
USR_1699,2025-03-23 00:00:00,onboarding_start,active
USR_1503,2025-01-04 00:00:00,pricing_view,at-risk
USR_1401,2025-03-29 00:00:00,feature_usage,new
USR_1466,2025-03-14 00:00:00,onboarding_complete,at-risk
USR_1636,2025-01-10 00:00:00,feature_usage,active
USR_1699,2025-01-15 00:00:00,feature_usage,at-risk
USR_1505,2025-01-22 00:00:00,onboarding_complete,active
USR_1567,2025-01-23 00:00:00,feature_usage,new
USR_1161,2025-03-04 00:00:00,onboarding_complete,new
USR_1224,2025-02-20 00:00:00,pricing_view,new
USR_1168,2025-03-03 00:00:00,feature_usage,churned
USR_1419,2025-03-20 00:00:00,onboarding_start,active
USR_1596,2025-01-28 00:00:00,payment_success,new
USR_1715,2025-03-21 00:00:00,payment_success,new
USR_1100,2025-01-29 00:00:00,onboarding_start,active
USR_1678,2025-03-23 00:00:00,onboarding_complete,active
USR_1782,2025-01-04 00:00:00,onboarding_start,active
USR_1342,2025-02-03 00:00:00,payment_success,at-risk
USR_1353,2025-03-02 00:00:00,onboarding_start,new
USR_1332,2025-01-01 00:00:00,pricing_view,active
USR_1539,2025-01-23 00:00:00,onboarding_start,new
USR_1368,2025-01-13 00:00:00,onboarding_complete,active
USR_1098,2025-03-02 00:00:00,onboarding_complete,at-risk
USR_1494,2025-03-14 00:00:00,onboarding_complete,active
USR_1314,2025-02-19 00:00:00,pricing_view,new
USR_1019,2025-02-17 00:00:00,onboarding_complete,new
USR_1131,2025-02-23 00:00:00,feature_usage,active
USR_1214,2025-03-17 00:00:00,onboarding_complete,churned
USR_1277,2025-03-11 00:00:00,onboarding_start,new
USR_1543,2025-01-16 00:00:00,pricing_view,active
USR_1431,2025-02-19 00:00:00,onboarding_start,active
USR_1519,2025-03-15 00:00:00,feature_usage,new
USR_1165,2025-01-11 00:00:00,onboarding_start,churned
USR_1788,2025-03-23 00:00:00,onboarding_start,new
USR_1153,2025-01-30 00:00:00,feature_usage,new
USR_1553,2025-03-09 00:00:00,onboarding_complete,active
USR_1707,2025-03-31 00:00:00,onboarding_complete,active
USR_1274,2025-02-20 00:00:00,onboarding_start,active
USR_1413,2025-01-25 00:00:00,feature_usage,active
USR_1665,2025-02-25 00:00:00,feature_usage,churned
USR_1537,2025-02-11 00:00:00,onboarding_complete,active
USR_1524,2025-03-30 00:00:00,onboarding_start,active
USR_1667,2025-03-18 00:00:00,onboarding_complete,new
USR_1084,2025-02-01 00:00:00,onboarding_start,at-risk
USR_1296,2025-03-07 00:00:00,onboarding_start,active
USR_1377,2025-01-28 00:00:00,onboarding_start,new
USR_1329,2025-02-24 00:00:00,onboarding_complete,at-risk
USR_1269,2025-02-07 00:00:00,onboarding_start,at-risk
USR_1674,2025-03-07 00:00:00,pricing_view,active
USR_1284,2025-01-18 00:00:00,payment_success,at-risk
USR_1309,2025-01-31 00:00:00,payment_success,new
USR_1127,2025-03-23 00:00:00,onboarding_complete,active
USR_1018,2025-03-13 00:00:00,onboarding_start,active
USR_1235,2025-03-27 00:00:00,onboarding_start,at-risk
USR_1498,2025-01-09 00:00:00,onboarding_complete,active
USR_1676,2025-01-11 00:00:00,feature_usage,active
USR_1109,2025-03-16 00:00:00,pricing_view,active
USR_1683,2025-02-09 00:00:00,onboarding_start,at-risk
USR_1559,2025-03-26 00:00:00,payment_success,at-risk
USR_1650,2025-03-18 00:00:00,pricing_view,active
USR_1076,2025-02-17 00:00:00,pricing_view,active
USR_1550,2025-02-27 00:00:00,onboarding_start,churned
USR_1076,2025-03-18 00:00:00,onboarding_start,at-risk
USR_1777,2025-03-27 00:00:00,onboarding_start,active
USR_1141,2025-03-25 00:00:00,onboarding_start,active
USR_1151,2025-01-30 00:00:00,onboarding_start,at-risk
USR_1302,2025-01-16 00:00:00,pricing_view,active
USR_1263,2025-01-03 00:00:00,onboarding_complete,at-risk
USR_1333,2025-03-21 00:00:00,onboarding_complete,active
USR_1560,2025-02-20 00:00:00,onboarding_start,churned
USR_1331,2025-01-15 00:00:00,payment_success,active
USR_1790,2025-03-19 00:00:00,feature_usage,at-risk
USR_1462,2025-03-12 00:00:00,onboarding_start,new
USR_1063,2025-02-15 00:00:00,onboarding_complete,active
USR_1586,2025-01-29 00:00:00,pricing_view,at-risk
USR_1087,2025-02-26 00:00:00,pricing_view,active
USR_1032,2025-03-13 00:00:00,onboarding_complete,active
USR_1342,2025-01-05 00:00:00,onboarding_complete,active
USR_1271,2025-02-17 00:00:00,payment_success,at-risk
USR_1704,2025-01-22 00:00:00,pricing_view,new
USR_1291,2025-03-23 00:00:00,onboarding_complete,active
USR_1009,2025-02-18 00:00:00,payment_success,active
USR_1568,2025-01-27 00:00:00,onboarding_complete,active
USR_1082,2025-02-26 00:00:00,onboarding_complete,active
USR_1110,2025-03-17 00:00:00,pricing_view,active
USR_1328,2025-02-10 00:00:00,onboarding_start,new
USR_1278,2025-03-26 00:00:00,onboarding_start,churned
USR_1051,2025-03-22 00:00:00,onboarding_complete,at-risk
USR_1190,2025-02-20 00:00:00,payment_success,active
USR_1620,2025-03-20 00:00:00,onboarding_start,churned
USR_1416,2025-01-24 00:00:00,onboarding_start,active
USR_1521,2025-01-20 00:00:00,pricing_view,active
USR_1651,2025-03-03 00:00:00,onboarding_start,active
USR_1228,2025-03-04 00:00:00,pricing_view,at-risk
USR_1792,2025-01-11 00:00:00,pricing_view,new
USR_1701,2025-03-30 00:00:00,pricing_view,at-risk
USR_1013,2025-01-01 00:00:00,onboarding_start,active
USR_1388,2025-01-19 00:00:00,onboarding_complete,active
USR_1433,2025-01-16 00:00:00,payment_success,active
USR_1256,2025-03-31 00:00:00,feature_usage,churned
USR_1171,2025-03-21 00:00:00,pricing_view,new
USR_1182,2025-01-15 00:00:00,onboarding_start,active
USR_1282,2025-03-15 00:00:00,onboarding_start,active
USR_1534,2025-03-09 00:00:00,feature_usage,active
USR_1092,2025-03-06 00:00:00,onboarding_start,churned
USR_1736,2025-03-31 00:00:00,pricing_view,active
USR_1671,2025-03-20 00:00:00,onboarding_complete,active
USR_1402,2025-01-24 00:00:00,onboarding_complete,active
USR_1725,2025-01-15 00:00:00,onboarding_start,churned
USR_1584,2025-02-21 00:00:00,pricing_view,active
USR_1350,2025-02-13 00:00:00,onboarding_start,active
USR_1209,2025-02-16 00:00:00,onboarding_start,at-risk
USR_1103,2025-03-17 00:00:00,onboarding_start,churned
USR_1053,2025-01-20 00:00:00,onboarding_start,active
USR_1104,2025-01-10 00:00:00,onboarding_complete,churned
USR_1667,2025-01-30 00:00:00,onboarding_start,new
USR_1298,2025-03-20 00:00:00,onboarding_start,at-risk
USR_1331,2025-03-09 00:00:00,onboarding_start,new
USR_1380,2025-01-23 00:00:00,feature_usage,new
USR_1434,2025-02-27 00:00:00,onboarding_start,at-risk
USR_1277,2025-02-26 00:00:00,onboarding_start,churned
USR_1753,2025-03-31 00:00:00,onboarding_complete,active
USR_1287,2025-03-27 00:00:00,pricing_view,at-risk
USR_1776,2025-01-31 00:00:00,pricing_view,new
USR_1130,2025-02-04 00:00:00,onboarding_start,at-risk
USR_1179,2025-02-03 00:00:00,feature_usage,at-risk
USR_1095,2025-01-06 00:00:00,onboarding_complete,new
USR_1799,2025-02-21 00:00:00,pricing_view,active
USR_1117,2025-03-05 00:00:00,onboarding_complete,active
USR_1381,2025-01-15 00:00:00,pricing_view,active
USR_1467,2025-02-07 00:00:00,onboarding_complete,active
USR_1072,2025-02-22 00:00:00,payment_success,active
USR_1185,2025-03-29 00:00:00,feature_usage,at-risk
USR_1050,2025-01-19 00:00:00,payment_success,active
USR_1279,2025-01-26 00:00:00,feature_usage,active
USR_1081,2025-01-29 00:00:00,onboarding_start,active
USR_1572,2025-03-09 00:00:00,onboarding_start,churned
USR_1110,2025-01-02 00:00:00,onboarding_complete,active
USR_1793,2025-03-13 00:00:00,onboarding_complete,active
USR_1693,2025-01-01 00:00:00,onboarding_start,at-risk
USR_1502,2025-03-09 00:00:00,onboarding_start,at-risk
USR_1519,2025-02-07 00:00:00,feature_usage,active
USR_1358,2025-01-10 00:00:00,onboarding_start,churned
USR_1338,2025-01-30 00:00:00,onboarding_complete,active
USR_1210,2025-01-31 00:00:00,onboarding_complete,churned
USR_1481,2025-01-23 00:00:00,onboarding_start,active
USR_1549,2025-02-10 00:00:00,pricing_view,active
USR_1784,2025-03-12 00:00:00,feature_usage,churned
USR_1621,2025-01-13 00:00:00,onboarding_start,active
USR_1341,2025-01-24 00:00:00,payment_success,active
USR_1624,2025-02-15 00:00:00,onboarding_start,active
USR_1614,2025-01-10 00:00:00,onboarding_complete,active
USR_1059,2025-01-03 00:00:00,pricing_view,new
USR_1216,2025-01-15 00:00:00,feature_usage,at-risk
USR_1710,2025-01-24 00:00:00,onboarding_start,new
USR_1090,2025-02-08 00:00:00,payment_success,new
USR_1515,2025-01-29 00:00:00,onboarding_complete,at-risk
USR_1394,2025-03-15 00:00:00,onboarding_complete,active
USR_1567,2025-03-31 00:00:00,pricing_view,active
USR_1138,2025-03-16 00:00:00,onboarding_start,active
USR_1204,2025-03-27 00:00:00,payment_success,new
USR_1686,2025-03-19 00:00:00,onboarding_complete,at-risk
USR_1441,2025-02-05 00:00:00,onboarding_start,new
USR_1559,2025-03-15 00:00:00,payment_success,active
USR_1059,2025-01-13 00:00:00,pricing_view,active
USR_1037,2025-01-25 00:00:00,onboarding_start,new
USR_1416,2025-02-10 00:00:00,onboarding_complete,active
USR_1327,2025-02-18 00:00:00,feature_usage,at-risk
USR_1068,2025-03-29 00:00:00,onboarding_start,new
USR_1792,2025-01-01 00:00:00,onboarding_start,churned
USR_1048,2025-01-19 00:00:00,onboarding_complete,active
USR_1001,2025-03-14 00:00:00,onboarding_start,active
USR_1419,2025-03-02 00:00:00,feature_usage,new
USR_1433,2025-01-03 00:00:00,pricing_view,active
USR_1177,2025-02-06 00:00:00,feature_usage,active
USR_1138,2025-01-20 00:00:00,onboarding_start,churned
USR_1373,2025-03-21 00:00:00,pricing_view,active
USR_1087,2025-03-14 00:00:00,onboarding_start,active
USR_1600,2025-03-02 00:00:00,onboarding_start,at-risk
USR_1213,2025-03-15 00:00:00,pricing_view,active
USR_1011,2025-02-15 00:00:00,onboarding_complete,active
USR_1236,2025-02-22 00:00:00,onboarding_start,churned
USR_1079,2025-01-07 00:00:00,feature_usage,new
USR_1472,2025-01-31 00:00:00,onboarding_start,active
USR_1630,2025-01-17 00:00:00,onboarding_complete,active
USR_1485,2025-01-22 00:00:00,pricing_view,at-risk
USR_1794,2025-02-06 00:00:00,pricing_view,new
USR_1335,2025-03-21 00:00:00,feature_usage,new
USR_1146,2025-03-22 00:00:00,feature_usage,new
USR_1569,2025-03-04 00:00:00,pricing_view,active
USR_1426,2025-02-06 00:00:00,onboarding_start,at-risk
USR_1596,2025-03-02 00:00:00,payment_success,active
USR_1463,2025-01-16 00:00:00,pricing_view,active
USR_1071,2025-02-12 00:00:00,onboarding_complete,active
USR_1336,2025-03-29 00:00:00,onboarding_complete,active
USR_1274,2025-01-07 00:00:00,onboarding_start,active
USR_1615,2025-03-27 00:00:00,feature_usage,active
USR_1177,2025-03-16 00:00:00,onboarding_start,at-risk
USR_1522,2025-02-02 00:00:00,onboarding_start,at-risk
USR_1798,2025-02-17 00:00:00,payment_success,active
USR_1475,2025-02-22 00:00:00,onboarding_start,new
USR_1122,2025-03-31 00:00:00,pricing_view,active
USR_1561,2025-03-22 00:00:00,pricing_view,active
USR_1765,2025-03-10 00:00:00,onboarding_complete,active
USR_1770,2025-02-27 00:00:00,onboarding_start,new
USR_1089,2025-03-09 00:00:00,onboarding_complete,active
